60800	0.5937	0.0000	0.0220	1.0000	1	752.0	25.7806	0.000072
61000	0.5574	0.0000	0.0215	1.0000	1	752.0	40.7675	0.000073
61200	0.5738	0.0000	0.0211	1.0000	1	752.0	331.5202	0.000075
61400	0.5679	0.0000	0.0215	1.0000	1	752.0	83.5279	0.000076
61600	0.5802	0.0000	0.0222	1.0000	1	752.0	51.5221	0.000077
61800	0.5694	0.0000	0.0228	1.0000	1	752.0	59.0393	0.000079
62000	0.5958	0.0000	0.0215	1.0000	1	752.0	64.2616	0.000080
62200	0.5756	0.0000	0.0217	1.0000	1	752.0	45.5972	0.000081
62400	0.5985	0.0000	0.0218	1.0000	1	752.0	149.4801	0.000083
62600	0.5819	0.0000	0.0218	1.0000	1	752.0	47.0407	0.000084
62800	0.5848	0.0000	0.0217	1.0000	1	752.0	49.0464	0.000085
63000	0.5945	0.0000	0.0213	1.0000	1	752.0	560.2706	0.000087
63200	0.5977	0.0000	0.0226	1.0000	1	752.0	35.3615	0.000088
63400	0.5710	0.0000	0.0222	1.0000	1	752.0	48.5175	0.000089
63600	0.5855	0.0000	0.0222	1.0000	1	752.0	82.6904	0.000091
63800	0.5753	0.0000	0.0228	1.0000	1	752.0	44.2329	0.000092
64000	0.5958	0.0000	0.0222	1.0000	1	752.0	60.1305	0.000093
64200	0.5686	0.0000	0.0220	1.0000	1	752.0	77.0676	0.000095
64400	0.5881	0.0000	0.0224	1.0000	1	752.0	40.4472	0.000096
64600	0.5856	0.0000	0.0220	1.0000	1	752.0	55.6413	0.000097
64800	0.5644	0.0000	0.0221	1.0000	1	752.0	50.3152	0.000099
65000	0.5512	0.0000	0.0217	1.0000	1	752.0	67.0951	0.000100
65200	0.5954	0.4045	0.0226	1.0000	1	752.0	31.7259	0.000100
65400	0.5684	0.4640	0.0233	1.0000	1	752.0	66.4447	0.000100
65000	0.6316	0.4842	0.0233	1.0000	1	752.0	123.7003	0.000093
65200	0.6075	0.4280	0.0212	1.0000	1	752.0	173.3951	0.000093
65400	0.6088	0.4059	0.0215	1.0000	1	752.0	60.8581	0.000093
65600	0.5476	0.4022	0.0219	1.0000	1	752.0	71.1171	0.000093
65800	0.6178	0.4208	0.0222	1.0000	1	752.0	71.1724	0.000093
66000	0.5989	0.4418	0.0231	1.0000	1	752.0	127.4917	0.000093
66200	0.6112	0.3761	0.0216	1.0000	1	752.0	81.8913	0.000093
66400	0.5994	0.3722	0.0234	1.0000	1	752.0	67.8066	0.000093
66600	0.5886	0.4106	0.0227	1.0000	1	752.0	138.9301	0.000093
66800	0.5589	0.3751	0.0229	1.0000	1	752.0	85.7091	0.000092
67000	0.5918	0.3647	0.0210	1.0000	1	752.0	70.4003	0.000092
67200	0.5882	0.4453	0.0218	1.0000	1	752.0	46.9866	0.000092
67400	0.5405	0.4458	0.0230	1.0000	1	752.0	58.9926	0.000092
67600	0.6380	0.3830	0.0221	1.0000	1	752.0	62.6525	0.000092
67800	0.5539	0.4361	0.0226	1.0000	1	752.0	47.4274	0.000092
68000	0.6087	0.3682	0.0221	1.0000	1	752.0	114.4311	0.000092
68200	0.5945	0.3170	0.0241	1.0000	1	752.0	80.3835	0.000092
68400	0.5947	0.3621	0.0225	1.0000	1	752.0	36.5624	0.000092
68600	0.5715	0.3651	0.0210	1.0000	1	752.0	48.8145	0.000092
68800	0.5633	0.4302	0.0213	1.0000	1	752.0	44.4121	0.000092
69000	0.6035	0.4047	0.0235	1.0000	1	752.0	71.8260	0.000092
69200	0.6249	0.3570	0.0226	1.0000	1	752.0	62.2248	0.000092
69400	0.6010	0.4067	0.0227	1.0000	1	752.0	53.7417	0.000092
69600	0.5865	0.4074	0.0228	1.0000	1	752.0	7040914.0000	0.000092
69800	0.5377	0.3957	0.0239	1.0000	1	752.0	34.1705	0.000092
70000	0.5543	0.3895	0.0226	1.0000	1	752.0	77.9378	0.000092
70200	0.5928	0.3922	0.0250	1.0000	1	752.0	64.6468	0.000091
70400	0.6501	0.4014	0.0219	1.0000	1	752.0	75.0461	0.000091
70600	0.5900	0.4682	0.0233	1.0000	1	752.0	104.6373	0.000091
70800	0.5586	0.3867	0.0247	1.0000	1	752.0	124.5289	0.000091
71000	0.5864	0.3972	0.0235	1.0000	1	752.0	94.0113	0.000091
71200	0.5609	0.4622	0.0243	1.0000	1	752.0	68.4446	0.000091
71400	0.6178	0.4136	0.0252	1.0000	1	752.0	116.1622	0.000091
71600	0.6228	0.3463	0.0264	1.0000	1	752.0	7863828.5000	0.000091
71800	0.6170	0.3621	0.0223	1.0000	1	752.0	12775167.0000	0.000091
72000	0.6432	0.3433	0.0250	1.0000	1	752.0	73.5610	0.000091
72200	0.5369	0.3587	0.0254	1.0000	1	752.0	80.2050	0.000091
72400	0.5785	0.4121	0.0286	1.0000	1	752.0	123.5446	0.000091
72600	0.5742	0.4335	0.0231	1.0000	1	752.0	1066.3694	0.000091
72800	0.5994	0.4334	0.0236	1.0000	1	752.0	51.4868	0.000091
73000	0.6271	0.3837	0.0239	1.0000	1	752.0	81.4914	0.000091
73200	0.6054	0.3765	0.0252	1.0000	1	752.0	71.0191	0.000091
73400	0.5669	0.3976	0.0240	1.0000	1	752.0	109.8896	0.000090
73600	0.6070	0.4101	0.0228	1.0000	1	752.0	57.8510	0.000090
73800	0.5979	0.3808	0.0240	1.0000	1	752.0	53.0753	0.000090
74000	0.5940	0.4466	0.0226	1.0000	1	752.0	34.9017	0.000090
74200	0.5930	0.3574	0.0242	1.0000	1	752.0	44.7726	0.000090
74400	0.6173	0.3649	0.0231	1.0000	1	752.0	285.3052	0.000090
74600	0.5984	0.4459	0.0229	1.0000	1	752.0	78.2690	0.000090
74800	0.5349	0.3980	0.0248	1.0000	1	752.0	79.7541	0.000090
75000	0.5550	0.4284	0.0227	1.0000	1	752.0	65.4473	0.000090
75200	0.6080	0.4522	0.0244	1.0000	1	752.0	54.3056	0.000090
